questionTimestamp,questionEventType,questionText,questionAnswer,questionPosition,questionID,eventSource,Timestamp,validLeft,validRight,leftPupilValidity,rightPupilValidity,leftPupilDiameter,rightPupilDiameter,snapshotId,currentQuestion,clickTimestamp,clickedElement,leftX,leftY,rightX,rightY,x,y,leftDistance,rightDistance,tabName,element
,,,,,,eye-tracker,3062100.098,0,1,0,0,,,22,4,,,,,148.9012,276.736,148.9012,276.736,,64.0971,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062108.433,0,1,0,1,,2.3391,22,4,,,,,140.9154,274.3407,140.9154,274.3407,,64.1033,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062116.763,0,1,0,0,,,22,4,,,,,131.8356,267.0881,131.8356,267.0881,,64.1003,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062125.094,0,1,0,0,,,22,4,,,,,136.2045,270.934,136.2045,270.934,,64.1044,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062133.473,0,1,0,1,,2.3488,22,4,,,,,135.5207,272.4446,135.5207,272.4446,,64.1115,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062141.76,0,1,0,0,,,22,4,,,,,134.2018,274.8239,134.2018,274.8239,,64.1088,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062150.091,0,1,0,0,,,22,4,,,,,132.4817,274.1127,132.4817,274.1127,,64.1134,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062158.423,0,1,0,1,,2.3422,22,4,,,,,136.1757,273.0685,136.1757,273.0685,,64.1197,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062166.79,0,1,0,0,,,22,4,,,,,148.9483,282.4895,148.9483,282.4895,,64.1167,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062175.147,0,1,0,0,,,22,4,,,,,150.4755,284.0483,150.4755,284.0483,,64.1204,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062183.422,0,1,0,1,,2.362,22,4,,,,,150.4755,284.0483,150.4755,284.0483,,64.1254,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062191.777,0,1,0,0,,,22,4,,,,,145.3571,286.2782,145.3571,286.2782,,64.1218,cca_main.bpmn,file-explorer-file_cca_2_createcustomer.bpmn
,,,,,,eye-tracker,3062200.136,0,1,0,0,,,22,4,,,,,133.7352,272.7238,133.7352,272.7238,,64.126,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062208.421,0,1,0,1,,2.3574,22,4,,,,,133.4658,270.1273,133.4658,270.1273,,64.1321,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062216.75,0,1,0,0,,,22,4,,,,,147.0171,279.0913,147.0171,279.0913,,64.1302,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062225.083,0,1,0,0,,,22,4,,,,,146.679,277.5874,146.679,277.5874,,64.1362,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062233.472,0,1,0,1,,2.3632,22,4,,,,,147.8746,267.8905,147.8746,267.8905,,64.145,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062241.793,0,1,0,0,,,22,4,,,,,164.0525,269.88,164.0525,269.88,,64.1459,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062250.08,0,1,0,0,,,22,4,,,,,186.7045,266.4377,186.7045,266.4377,,64.1549,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062258.424,0,1,0,1,,2.3418,22,4,,,,,196.0791,258.0766,196.0791,258.0766,,64.1659,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062266.746,0,1,0,0,,,22,4,,,,,192.9715,256.8835,192.9715,256.8835,,64.1684,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062275.094,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062283.442,0,1,0,1,,2.36,22,4,,,,,199.0518,268.4791,199.0518,268.4791,,64.1817,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062291.805,0,1,0,0,,,22,4,,,,,200.176,267.4135,200.176,267.4135,,64.1838,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062300.077,0,1,0,0,,,22,4,,,,,184.4868,257.3526,184.4868,257.3526,,64.1926,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062308.506,0,1,0,1,,2.384,22,4,,,,,192.4518,261.2728,192.4518,261.2728,,64.2028,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062316.62,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062324.953,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062333.286,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062341.619,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062349.952,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062358.285,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062366.618,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062374.951,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062383.284,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062391.617,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062399.95,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062405.841,0,1,0,1,,2.3043,22,4,,,,,168.7371,237.075,168.7371,237.075,,64.2194,cca_main.bpmn,file-explorer-file_cca_main.bpmn
,,,,,,eye-tracker,3062413.782,0,1,0,0,,,22,4,,,,,182.0051,250.5712,182.0051,250.5712,,64.2171,cca_main.bpmn,file-explorer-file_cca_main.bpmn
,,,,,,eye-tracker,3062421.483,0,1,0,0,,,22,4,,,,,203.2983,256.0621,203.2983,256.0621,,64.2218,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062429.778,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062438.073,0,1,0,0,,,22,4,,,,,268.985,259.7286,268.985,259.7286,,64.3011,cca_main.bpmn,file-explorer-file_cca_1_validatecustomerdata.bpmn
,,,,,,eye-tracker,3062446.403,0,1,0,0,,,22,4,,,,,599.8655,278.895,599.8655,278.895,,64.3304,cca_main.bpmn,main
,,,,,,eye-tracker,3062454.724,0,1,0,1,,2.3638,22,4,,,,,654.4589,288.463,654.4589,288.463,,64.3557,cca_main.bpmn,main
,,,,,,eye-tracker,3062463.092,0,1,0,0,,,22,4,,,,,774.6757,296.0925,774.6757,296.0925,,64.3979,cca_main.bpmn,main
,,,,,,eye-tracker,3062471.393,0,1,0,0,,,22,4,,,,,915.2126,334.3897,915.2126,334.3897,,64.4374,cca_main.bpmn,main
,,,,,,eye-tracker,3062479.723,0,1,0,1,,2.1939,22,4,,,,,914.9894,334.1205,914.9894,334.1205,,64.4429,cca_main.bpmn,main
,,,,,,eye-tracker,3062488.055,0,1,0,0,,,22,4,,,,,997.3099,374.0299,997.3099,374.0299,,64.4463,cca_main.bpmn,Participant_0p22tuj
,,,,,,eye-tracker,3062496.39,0,1,0,0,,,22,4,,,,,1049.5363,410.463,1049.5363,410.463,,64.4623,cca_main.bpmn,Participant_0p22tuj
,,,,,,eye-tracker,3062504.721,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062513.098,0,1,0,0,,,22,4,,,,,1055.5836,457.5567,1055.5836,457.5567,,64.4876,cca_main.bpmn,main
,,,,,,eye-tracker,3062521.39,0,1,0,0,,,22,4,,,,,1063.1735,508.6164,1063.1735,508.6164,,64.5305,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,3062529.718,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062538.049,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062546.392,0,1,0,0,,,22,4,,,,,1067.266,556.1328,1067.266,556.1328,,64.6381,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,3062554.751,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062563.105,0,1,0,0,,,22,4,,,,,1049.079,576.1431,1049.079,576.1431,,64.7317,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,3062571.381,0,1,0,0,,,22,4,,,,,1041.9303,590.478,1041.9303,590.478,,64.7613,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,3062579.711,0,1,0,1,,2.1154,22,4,,,,,1041.9303,590.478,1041.9303,590.478,,64.8687,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,3062588.137,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062596.463,0,1,0,0,,,22,4,,,,,1068.8541,559.2185,1068.8541,559.2185,,65.0225,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,3062604.709,0,1,0,1,,2.4282,22,4,,,,,1051.0915,584.4227,1051.0915,584.4227,,65.1124,cca_main.bpmn,Participant_1tccln7
,,,,,,eye-tracker,3062613.04,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062621.445,0,1,0,0,,,22,4,,,,,1062.5492,552.38,1062.5492,552.38,,65.2704,cca_main.bpmn,Participant_1tccln7
,,,,,,clickStream,,,,,,,,,,1664897424963,file-explorer-file_cca_1_validatecustomerdata.bpmn,,,,,,,,,,
,,,,,,eye-tracker,3062629.757,0,0,0,0,,,22,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062638.074,0,1,0,0,,,23,4,,,,,1052.4518,562.588,1052.4518,562.588,,65.415,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062646.374,0,1,0,0,,,23,4,,,,,1043.153,585.9719,1043.153,585.9719,,65.4873,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062654.704,0,1,0,1,,2.4794,23,4,,,,,1034.4105,583.0498,1034.4105,583.0498,,65.5361,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062663.144,0,1,0,0,,,23,4,,,,,1034.6285,580.2691,1034.6285,580.2691,,65.5563,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062671.476,0,1,0,0,,,23,4,,,,,1044.4862,581.2258,1044.4862,581.2258,,65.5719,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062679.7,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062688.033,0,1,0,0,,,23,4,,,,,1043.6155,594.8448,1043.6155,594.8448,,65.5842,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062696.4,0,1,0,0,,,23,4,,,,,1045.2602,588.2187,1045.2602,588.2187,,65.5826,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062704.697,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062713.029,0,1,0,0,,,23,4,,,,,1055.3162,566.9452,1055.3162,566.9452,,65.5528,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062721.366,0,1,0,0,,,23,4,,,,,1051.8123,561.3607,1051.8123,561.3607,,65.5323,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062729.695,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062738.099,0,1,0,0,,,23,4,,,,,1066.6156,554.1496,1066.6156,554.1496,,65.4935,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062746.399,0,1,0,0,,,23,4,,,,,1073.9795,551.3633,1073.9795,551.3633,,65.4784,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062754.692,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062763.024,0,1,0,0,,,23,4,,,,,1058.2451,561.6193,1058.2451,561.6193,,65.4498,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062771.363,0,1,0,0,,,23,4,,,,,1061.3718,561.3618,1061.3718,561.3618,,65.4396,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062779.819,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062788.065,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062796.418,0,1,0,0,,,23,4,,,,,1040.2636,582.1455,1040.2636,582.1455,,65.4262,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062804.686,0,1,0,1,,2.4221,23,4,,,,,1043.6732,587.3344,1043.6732,587.3344,,65.4273,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062813.018,0,1,0,0,,,23,4,,,,,1050.0427,587.7737,1050.0427,587.7737,,65.42,cca_1_validatecustomerdata.bpmn,Flow_03dyjz1
,,,,,,eye-tracker,3062821.384,0,1,0,0,,,23,4,,,,,1057.7554,572.7497,1057.7554,572.7497,,65.4201,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062829.709,0,1,0,1,,2.3349,23,4,,,,,1064.4983,558.1809,1064.4983,558.1809,,65.4186,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062838.048,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062846.378,0,1,0,0,,,23,4,,,,,1052.6328,564.11,1052.6328,564.11,,65.4085,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3062854.691,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062863.015,0,1,0,0,,,23,4,,,,,1001.2539,502.8899,1001.2539,502.8899,,65.4022,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062871.395,0,1,0,0,,,23,4,,,,,939.1283,493.795,939.1283,493.795,,65.4028,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062879.699,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062888.012,0,1,0,0,,,23,4,,,,,937.0456,476.7449,937.0456,476.7449,,65.3997,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062896.398,0,1,0,0,,,23,4,,,,,961.716,454.3373,961.716,454.3373,,65.4026,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062904.676,0,1,0,1,,2.4031,23,4,,,,,952.3369,474.8246,952.3369,474.8246,,65.4327,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062913.044,0,1,0,0,,,23,4,,,,,952.0427,479.1434,952.0427,479.1434,,65.4501,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062921.346,0,1,0,0,,,23,4,,,,,938.3385,487.4134,938.3385,487.4134,,65.4751,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062929.672,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062938.038,0,1,0,0,,,23,4,,,,,936.4413,487.8363,936.4413,487.8363,,65.5045,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062946.369,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062954.702,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062963.031,0,1,0,0,,,23,4,,,,,933.2666,469.0228,933.2666,469.0228,,65.5022,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062971.344,0,1,0,0,,,23,4,,,,,934.8783,454.2883,934.8783,454.2883,,65.4913,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062979.675,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3062987.999,0,1,0,0,,,23,4,,,,,919.9927,444.7301,919.9927,444.7301,,65.4622,cca_1_validatecustomerdata.bpmn,Activity_1qf4wr7
,,,,,,eye-tracker,3062996.333,0,1,0,0,,,23,4,,,,,871.3762,474.9143,871.3762,474.9143,,65.4425,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063004.693,0,1,0,1,,2.1067,23,4,,,,,851.4997,480.2301,851.4997,480.2301,,65.415,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063013.013,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063021.335,0,1,0,0,,,23,4,,,,,852.7507,467.0129,852.7507,467.0129,,65.3639,cca_1_validatecustomerdata.bpmn,Flow_11lg9il
,,,,,,eye-tracker,3063029.7,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063038.056,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063046.336,0,1,0,0,,,23,4,,,,,836.2614,484.9888,836.2614,484.9888,,65.3161,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063054.706,0,1,0,1,,2.3297,23,4,,,,,837.843,516.5132,837.843,516.5132,,65.3552,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063063.092,0,1,0,0,,,23,4,,,,,789.4942,585.687,789.4942,585.687,,65.3725,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063071.373,0,1,0,0,,,23,4,,,,,789.4942,585.687,789.4942,585.687,,65.385,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063079.67,0,1,0,1,,2.1515,23,4,,,,,834.7904,520.0972,834.7904,520.0972,,65.3668,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063087.988,0,1,0,0,,,23,4,,,,,837.8949,503.0435,837.8949,503.0435,,65.3403,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063096.324,0,1,0,0,,,23,4,,,,,817.0923,493.0509,817.0923,493.0509,,65.3212,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063104.652,0,1,0,1,,2.3642,23,4,,,,,806.5601,520.8787,806.5601,520.8787,,65.3001,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063112.986,0,1,0,0,,,23,4,,,,,796.5198,503.3442,796.5198,503.3442,,65.2675,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063121.32,0,1,0,0,,,23,4,,,,,798.0925,530.2943,798.0925,530.2943,,65.2432,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063129.685,0,1,0,1,,1.7907,23,4,,,,,808.609,480.6139,808.609,480.6139,,65.2165,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063137.983,0,1,0,0,,,23,4,,,,,813.6875,492.2927,813.6875,492.2927,,65.1789,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063146.317,0,1,0,0,,,23,4,,,,,822.6825,468.3176,822.6825,468.3176,,65.1128,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063154.667,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063162.995,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063171.315,0,1,0,0,,,23,4,,,,,825.202,487.8185,825.202,487.8185,,64.9794,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063179.647,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063187.978,0,1,0,0,,,23,4,,,,,844.1121,530.3907,844.1121,530.3907,,64.9274,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063196.312,0,1,0,0,,,23,4,,,,,823.1618,507.8312,823.1618,507.8312,,64.9243,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063204.642,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063213.005,0,1,0,0,,,23,4,,,,,806.3478,499.6891,806.3478,499.6891,,64.9162,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063221.339,0,1,0,0,,,23,4,,,,,815.3918,505.889,815.3918,505.889,,64.9174,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063229.639,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063238.009,0,1,0,0,,,23,4,,,,,824.1798,508.6856,824.1798,508.6856,,64.9156,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063246.306,0,1,0,0,,,23,4,,,,,831.9953,503.9228,831.9953,503.9228,,64.9188,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063254.637,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063262.97,0,1,0,0,,,23,4,,,,,831.9063,511.5039,831.9063,511.5039,,64.9189,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063271.313,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063279.646,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063287.995,0,1,0,0,,,23,4,,,,,822.3017,510.2911,822.3017,510.2911,,64.9195,cca_1_validatecustomerdata.bpmn,Activity_1bibbat
,,,,,,eye-tracker,3063296.324,0,1,0,0,,,23,4,,,,,815.0378,547.9407,815.0378,547.9407,,64.9214,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063304.694,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063312.963,0,1,0,0,,,23,4,,,,,812.7601,551.4099,812.7601,551.4099,,64.9188,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063321.345,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063329.665,0,1,0,1,,2.0478,23,4,,,,,808.3751,538.9793,808.3751,538.9793,,64.9234,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063337.996,0,1,0,0,,,23,4,,,,,806.8795,552.2757,806.8795,552.2757,,64.9174,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063346.328,0,1,0,0,,,23,4,,,,,800.7481,532.5094,800.7481,532.5094,,64.9183,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063354.623,0,1,0,1,,2.26,23,4,,,,,802.982,532.8496,802.982,532.8496,,64.9193,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063362.958,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063371.293,0,1,0,0,,,23,4,,,,,797.4368,540.8902,797.4368,540.8902,,64.9103,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063379.62,0,1,0,1,,2.3797,23,4,,,,,790.4806,586.5831,790.4806,586.5831,,64.9292,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063387.954,0,1,0,0,,,23,4,,,,,796.5878,538.1304,796.5878,538.1304,,64.9343,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063396.348,0,1,0,0,,,23,4,,,,,786.9132,548.7689,786.9132,548.7689,,64.9429,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063404.622,0,1,0,1,,2.2841,23,4,,,,,784.1632,544.4871,784.1632,544.4871,,64.9498,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063412.953,0,1,0,0,,,23,4,,,,,782.5128,533.784,782.5128,533.784,,64.9451,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
,,,,,,eye-tracker,3063421.315,0,1,0,0,,,23,4,,,,,785.0674,542.3147,785.0674,542.3147,,64.9457,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063429.642,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063437.968,0,1,0,0,,,23,4,,,,,784.5996,546.1866,784.5996,546.1866,,64.9404,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063446.304,0,1,0,0,,,23,4,,,,,779.9163,550.1881,779.9163,550.1881,,64.9376,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063454.433,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063462.766,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063471.099,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063479.432,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063487.765,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063496.098,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063504.431,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063512.764,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063521.097,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063529.43,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063537.763,0,0,0,0,,,23,4,,,,,,,,,,,,
,,,,,,eye-tracker,3063543.764,0,1,0,1,,2.2179,23,4,,,,,787.0374,552.082,787.0374,552.082,,64.9295,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063551.342,0,1,0,0,,,23,4,,,,,787.0374,552.082,787.0374,552.082,,64.9212,cca_1_validatecustomerdata.bpmn,Activity_09vlpx6
,,,,,,eye-tracker,3063559.373,1,1,0,0,,,23,4,,,767.0781,529.711,786.9218,509.2726,777,519.4918,65.5599,64.9197,cca_1_validatecustomerdata.bpmn,Participant_1xfb7qz
